order_id,customer_id,product_id,order_date,qty,discount_rate
O2024002619,C001642,P00176,2024-02-27,2,0.05
O2024002620,C002365,P00126,2024-02-27,1,0.05
O2024002621,C001944,P00138,2024-02-27,1,0.0
O2024002622,C001026,P00087,2024-02-27,1,0.05
O2024002623,C001027,P00045,2024-02-27,1,0.03
O2024002624,C001514,P00131,2024-02-27,1,0.05
O2024002625,C000775,P00157,2024-02-27,1,0.0
O2024002626,C002153,P00121,2024-02-27,1,0.0
O2024002627,C002376,P00126,2024-02-27,1,0.1
O2024002628,C000162,P00013,2024-02-27,2,0.0
O2024002629,C002601,P00022,2024-02-27,2,0.0
O2024002630,C002564,P00163,2024-02-27,1,0.03
O2024002631,C002907,P00065,2024-02-27,1,0.0
O2024002632,C001940,P00150,2024-02-27,2,0.0
O2024002633,C001188,P00052,2024-02-27,2,0.1
O2024002634,C000962,P00169,2024-02-27,1,0.1
O2024002635,C000725,P00148,2024-02-27,1,0.05
O2024002636,C002926,P00090,2024-02-27,3,0.0
O2024002637,C001427,P00162,2024-02-27,1,0.15
O2024002638,C000352,P00092,2024-02-27,1,0.05
O2024002639,C002889,P00096,2024-02-27,1,0.05
O2024002640,C002447,P00144,2024-02-27,1,0.0
O2024002641,C002512,P00101,2024-02-28,2,0.0
O2024002642,C001896,P00004,2024-02-28,1,0.03
O2024002643,C002904,P00047,2024-02-28,2,0.03
O2024002644,C001295,P00138,2024-02-28,2,0.05
O2024002645,C001785,P00006,2024-02-28,1,0.0
O2024002646,C002718,P00039,2024-02-28,2,0.0
O2024002647,C001240,P00030,2024-02-28,4,0.0
O2024002648,C000669,P00154,2024-02-28,1,0.0
O2024002649,C000605,P00048,2024-02-28,1,0.05
O2024002650,C001170,P00002,2024-02-28,1,0.1
O2024002651,C000661,P00129,2024-02-28,1,0.1
O2024002652,C001116,P00199,2024-02-28,1,0.0
O2024002653,C000519,P00183,2024-02-28,1,0.05
O2024002654,C002568,P00123,2024-02-28,1,0.1
O2024002655,C002315,P00107,2024-02-28,1,0.0
O2024002656,C000993,P00195,2024-02-28,1,0.0
O2024002657,C002987,P00198,2024-02-28,1,0.0
O2024002658,C002123,P00004,2024-02-28,1,0.0
O2024002659,C001422,P00077,2024-02-28,2,0.05
O2024002660,C001252,P00037,2024-02-28,1,0.0
O2024002661,C002589,P00077,2024-02-28,1,0.0
O2024002662,C002371,P00072,2024-02-28,2,0.05
O2024002663,C001984,P00159,2024-02-28,2,0.0
O2024002664,C001914,P00091,2024-02-28,2,0.0
O2024002665,C001911,P00038,2024-02-28,1,0.0
O2024002666,C002963,P00138,2024-02-28,1,0.15
O2024002667,C001828,P00075,2024-02-28,1,0.0
O2024002668,C000610,P00140,2024-02-28,1,0.1
O2024002669,C001243,P00072,2024-02-28,1,0.05
O2024002670,C002064,P00045,2024-02-28,1,0.1
O2024002671,C001024,P00111,2024-02-28,1,0.1
O2024002672,C002009,P00032,2024-02-28,2,0.0
O2024002673,C001715,P00068,2024-02-28,3,0.05
O2024002674,C001131,P00168,2024-02-28,1,0.0
O2024002675,C002839,P00071,2024-02-28,1,0.1
O2024002676,C001319,P00180,2024-02-28,1,0.1
O2024002677,C000681,P00198,2024-02-28,2,0.0
O2024002678,C000109,P00044,2024-02-29,2,0.0
O2024002679,C000099,P00012,2024-02-29,1,0.1
O2024002680,C000755,P00082,2024-02-29,1,0.05
O2024002681,C002557,P00033,2024-02-29,2,0.05
O2024002682,C002775,P00032,2024-02-29,4,0.0
O2024002683,C000175,P00073,2024-02-29,1,0.0
O2024002684,C002610,P00055,2024-02-29,1,0.05
O2024002685,C000863,P00026,2024-02-29,1,0.0
O2024002686,C001248,P00103,2024-02-29,1,0.15
O2024002687,C000164,P00173,2024-02-29,1,0.1
O2024002688,C001685,P00129,2024-02-29,1,0.05
O2024002689,C000613,P00124,2024-02-29,2,0.05
O2024002690,C000006,P00150,2024-02-29,2,0.0
O2024002691,C002396,P00030,2024-02-29,1,0.0
O2024002692,C002122,P00067,2024-02-29,2,0.05
O2024002693,C000671,P00096,2024-02-29,1,0.0
O2024002694,C001372,P00099,2024-02-29,3,0.0
O2024002695,C002612,P00078,2024-02-29,2,0.0
O2024002696,C001292,P00119,2024-02-29,1,0.0
O2024002697,C002218,P00107,2024-02-29,3,0.05
O2024002698,C002111,P00001,2024-02-29,1,0.0
O2024002699,C000899,P00114,2024-02-29,1,0.0
O2024002700,C001751,P00196,2024-02-29,1,0.0
O2024002701,C000145,P00188,2024-02-29,2,0.15
O2024002702,C000297,P00138,2024-02-29,1,0.05
O2024002703,C002103,P00055,2024-02-29,1,0.15
O2024002704,C001360,P00056,2024-02-29,2,0.0
O2024002705,C001337,P00029,2024-02-29,1,0.0
O2024002706,C000211,P00043,2024-02-29,3,0.1
O2024002707,C001400,P00186,2024-02-29,2,0.0
O2024002708,C002244,P00198,2024-02-29,2,0.0
O2024002709,C001152,P00116,2024-02-29,1,0.05
O2024002710,C002695,P00150,2024-02-29,1,0.03
O2024002711,C002534,P00084,2024-02-29,1,0.0
O2024002712,C002543,P00182,2024-02-29,1,0.15
O2024002713,C001412,P00014,2024-02-29,1,0.05
O2024002714,C000235,P00102,2024-02-29,2,0.0
O2024002715,C002303,P00139,2024-02-29,2,0.03
O2024002716,C001329,P00139,2024-02-29,1,0.05
O2024002717,C000437,P00185,2024-02-29,1,0.0
O2024002718,C000164,P00141,2024-02-29,1,0.15
O2024002719,C002729,P00169,2024-02-29,1,0.0
O2024002720,C001022,P00198,2024-02-29,1,0.0
O2024002721,C000826,P00064,2024-03-01,3,0.1
O2024002722,C001862,P00046,2024-03-01,1,0.0
O2024002723,C000097,P00126,2024-03-01,1,0.1
O2024002724,C002997,P00177,2024-03-01,1,0.05
O2024002725,C002726,P00197,2024-03-01,2,0.0
O2024002726,C001196,P00006,2024-03-01,2,0.0
O2024002727,C002244,P00158,2024-03-01,3,0.1
O2024002728,C002055,P00164,2024-03-01,2,0.1
O2024002729,C001377,P00007,2024-03-01,1,0.03
O2024002730,C002520,P00011,2024-03-01,1,0.1
O2024002731,C000682,P00089,2024-03-01,1,0.0
O2024002732,C000550,P00008,2024-03-01,1,0.1
O2024002733,C002878,P00177,2024-03-01,1,0.05
O2024002734,C001004,P00172,2024-03-01,1,0.0
O2024002735,C001842,P00185,2024-03-01,1,0.0
O2024002736,C001620,P00168,2024-03-01,2,0.0
O2024002737,C000078,P00176,2024-03-01,4,0.1
O2024002738,C002038,P00085,2024-03-01,1,0.1
O2024002739,C001740,P00197,2024-03-01,1,0.1
O2024002740,C000550,P00043,2024-03-01,1,0.1
O2024002741,C001331,P00180,2024-03-01,1,0.05
O2024002742,C000759,P00004,2024-03-01,1,0.05
O2024002743,C000131,P00155,2024-03-01,2,0.0
O2024002744,C001341,P00192,2024-03-01,2,0.05
O2024002745,C002489,P00116,2024-03-01,1,0.0
O2024002746,C002437,P00116,2024-03-01,1,0.1
O2024002747,C000970,P00163,2024-03-01,1,0.0
O2024002748,C002606,P00025,2024-03-01,2,0.05
O2024002749,C001425,P00066,2024-03-01,2,0.0
O2024002750,C000834,P00065,2024-03-01,1,0.0
O2024002751,C002929,P00192,2024-03-01,1,0.0
O2024002752,C001991,P00016,2024-03-01,1,0.05
O2024002753,C000469,P00120,2024-03-01,1,0.03
O2024002754,C000287,P00075,2024-03-01,1,0.0
O2024002755,C002176,P00126,2024-03-01,1,0.0
O2024002756,C002297,P00069,2024-03-01,2,0.05
O2024002757,C001344,P00030,2024-03-02,2,0.03
O2024002758,C000574,P00111,2024-03-02,3,0.0
O2024002759,C000020,P00092,2024-03-02,1,0.05
O2024002760,C000152,P00144,2024-03-02,1,0.05
O2024002761,C001595,P00191,2024-03-02,2,0.0
O2024002762,C002828,P00048,2024-03-02,1,0.1
O2024002763,C001021,P00078,2024-03-02,1,0.0
O2024002764,C001362,P00070,2024-03-02,1,0.1
O2024002765,C002234,P00145,2024-03-02,1,0.03
O2024002766,C002881,P00052,2024-03-02,1,0.03
O2024002767,C000287,P00168,2024-03-02,1,0.0
O2024002768,C002627,P00114,2024-03-02,1,0.1
O2024002769,C002641,P00102,2024-03-02,1,0.0
O2024002770,C001331,P00101,2024-03-02,1,0.0
O2024002771,C001024,P00166,2024-03-02,2,0.0
O2024002772,C000730,P00045,2024-03-02,1,0.0
O2024002773,C001767,P00173,2024-03-02,1,0.0
O2024002774,C002012,P00081,2024-03-02,3,0.0
O2024002775,C001170,P00011,2024-03-02,1,0.15
O2024002776,C001243,P00069,2024-03-02,1,0.03
O2024002777,C000656,P00108,2024-03-02,2,0.0
O2024002778,C001287,P00160,2024-03-02,1,0.05
O2024002779,C001533,P00111,2024-03-02,2,0.05
O2024002780,C002907,P00002,2024-03-02,2,0.15
O2024002781,C002076,P00002,2024-03-02,3,0.0
O2024002782,C002725,P00085,2024-03-02,1,0.2
O2024002783,C001584,P00140,2024-03-02,1,0.05
O2024002784,C002253,P00021,2024-03-02,1,0.1
O2024002785,C000924,P00193,2024-03-02,3,0.05
O2024002786,C000675,P00180,2024-03-02,1,0.0
O2024002787,C002364,P00036,2024-03-02,3,0.0
O2024002788,C001905,P00177,2024-03-02,1,0.0
O2024002789,C002781,P00199,2024-03-02,1,0.05
O2024002790,C002756,P00177,2024-03-02,1,0.05
O2024002791,C002261,P00065,2024-03-02,2,0.0
O2024002792,C000340,P00133,2024-03-02,1,0.15
O2024002793,C002636,P00042,2024-03-02,1,0.0
O2024002794,C001998,P00147,2024-03-02,1,0.0
O2024002795,C001423,P00034,2024-03-02,2,0.05
O2024002796,C001826,P00030,2024-03-02,2,0.0
O2024002797,C000612,P00170,2024-03-02,2,0.0
O2024002798,C002695,P00144,2024-03-02,2,0.0
O2024002799,C001311,P00072,2024-03-02,2,0.0
O2024002800,C000988,P00093,2024-03-02,1,0.1
O2024002801,C001834,P00198,2024-03-02,2,0.0
O2024002802,C000616,P00099,2024-03-02,1,0.0
O2024002803,C000658,P00062,2024-03-02,2,0.05
O2024002804,C002036,P00152,2024-03-02,2,0.0
O2024002805,C002680,P00078,2024-03-02,1,0.0
O2024002806,C002811,P00013,2024-03-02,1,0.0
O2024002807,C002983,P00128,2024-03-02,1,0.0
O2024002808,C001885,P00041,2024-03-02,1,0.0
O2024002809,C002836,P00090,2024-03-02,1,0.05
O2024002810,C001096,P00183,2024-03-02,1,0.0
O2024002811,C002185,P00083,2024-03-02,1,0.0
O2024002812,C002802,P00035,2024-03-03,1,0.1
O2024002813,C001023,P00151,2024-03-03,2,0.1
O2024002814,C002447,P00030,2024-03-03,1,0.05
O2024002815,C001584,P00021,2024-03-03,2,0.15
O2024002816,C001252,P00147,2024-03-03,1,0.0
O2024002817,C001102,P00171,2024-03-03,1,0.05
O2024002818,C002091,P00155,2024-03-03,1,0.05
O2024002819,C002938,P00123,2024-03-03,1,0.0
O2024002820,C002340,P00198,2024-03-03,2,0.05
O2024002821,C001357,P00019,2024-03-03,3,0.05
O2024002822,C002456,P00177,2024-03-03,1,0.0
O2024002823,C001318,P00047,2024-03-03,2,0.0
O2024002824,C002808,P00154,2024-03-03,1,0.0
O2024002825,C001555,P00168,2024-03-03,2,0.1
O2024002826,C001007,P00078,2024-03-03,2,0.0
O2024002827,C001692,P00016,2024-03-03,3,0.0
O2024002828,C001460,P00168,2024-03-03,1,0.03
O2024002829,C002578,P00179,2024-03-03,3,0.0
O2024002830,C000660,P00158,2024-03-03,1,0.0
O2024002831,C000230,P00075,2024-03-03,2,0.0
O2024002832,C000843,P00138,2024-03-03,1,0.0
O2024002833,C001774,P00177,2024-03-03,1,0.05
O2024002834,C002156,P00114,2024-03-03,1,0.1
O2024002835,C002043,P00169,2024-03-03,1,0.0
O2024002836,C002390,P00069,2024-03-03,2,0.15
O2024002837,C001312,P00050,2024-03-03,1,0.03
O2024002838,C002993,P00068,2024-03-03,4,0.0
O2024002839,C000933,P00076,2024-03-03,1,0.03
O2024002840,C000595,P00039,2024-03-03,2,0.0
O2024002841,C001845,P00179,2024-03-03,3,0.05
O2024002842,C000717,P00198,2024-03-03,1,0.03
O2024002843,C001766,P00184,2024-03-03,2,0.1
O2024002844,C002389,P00020,2024-03-03,2,0.1
O2024002845,C002303,P00055,2024-03-03,1,0.05
O2024002846,C001466,P00183,2024-03-03,1,0.05
O2024002847,C001001,P00110,2024-03-03,1,0.0
O2024002848,C002513,P00178,2024-03-03,1,0.0
O2024002849,C002928,P00096,2024-03-03,3,0.0
O2024002850,C002153,P00123,2024-03-03,1,0.03
O2024002851,C001270,P00085,2024-03-03,2,0.03
O2024002852,C002286,P00075,2024-03-04,1,0.0
O2024002853,C001940,P00063,2024-03-04,4,0.0
O2024002854,C001064,P00124,2024-03-04,2,0.0
O2024002855,C002454,P00005,2024-03-04,1,0.0
O2024002856,C002640,P00048,2024-03-04,1,0.0
O2024002857,C001399,P00186,2024-03-04,1,0.0
O2024002858,C001565,P00037,2024-03-04,1,0.0
O2024002859,C002921,P00062,2024-03-04,2,0.05
O2024002860,C001761,P00090,2024-03-04,2,0.0
O2024002861,C002989,P00126,2024-03-04,1,0.0
O2024002862,C001432,P00113,2024-03-04,1,0.0
O2024002863,C001298,P00012,2024-03-04,3,0.0
O2024002864,C000268,P00019,2024-03-04,2,0.03
O2024002865,C001957,P00174,2024-03-04,1,0.05
O2024002866,C002013,P00077,2024-03-04,2,0.0
O2024002867,C000254,P00138,2024-03-04,1,0.0
O2024002868,C002498,P00092,2024-03-04,3,0.0
O2024002869,C002745,P00196,2024-03-04,3,0.1
O2024002870,C001376,P00002,2024-03-04,1,0.05
O2024002871,C000113,P00093,2024-03-04,3,0.0
O2024002872,C002064,P00016,2024-03-04,1,0.05
O2024002873,C000221,P00099,2024-03-04,3,0.0
O2024002874,C000371,P00196,2024-03-04,2,0.0
O2024002875,C001931,P00082,2024-03-04,1,0.03
O2024002876,C001007,P00039,2024-03-04,1,0.05
O2024002877,C002122,P00177,2024-03-04,2,0.15
O2024002878,C002146,P00159,2024-03-04,2,0.0
O2024002879,C001968,P00090,2024-03-04,1,0.0
O2024002880,C001373,P00131,2024-03-04,1,0.05
O2024002881,C000812,P00123,2024-03-04,2,0.1
O2024002882,C000790,P00023,2024-03-04,1,0.0
O2024002883,C000775,P00151,2024-03-04,1,0.05
O2024002884,C001890,P00162,2024-03-04,1,0.15
O2024002885,C001337,P00197,2024-03-04,1,0.0
O2024002886,C000906,P00139,2024-03-04,2,0.1
O2024002887,C001790,P00112,2024-03-04,3,0.05
O2024002888,C002475,P00065,2024-03-05,1,0.1
O2024002889,C002900,P00039,2024-03-05,1,0.0
O2024002890,C001729,P00196,2024-03-05,2,0.05
O2024002891,C001545,P00107,2024-03-05,3,0.1
O2024002892,C002036,P00055,2024-03-05,2,0.05
O2024002893,C001923,P00082,2024-03-05,1,0.0
O2024002894,C002379,P00049,2024-03-05,1,0.05
O2024002895,C000330,P00019,2024-03-05,1,0.15
O2024002896,C000917,P00012,2024-03-05,1,0.0
O2024002897,C002037,P00069,2024-03-05,2,0.0
O2024002898,C000486,P00059,2024-03-05,1,0.0
O2024002899,C000542,P00119,2024-03-05,1,0.03
O2024002900,C002297,P00126,2024-03-05,2,0.0
O2024002901,C001429,P00048,2024-03-05,1,0.1
O2024002902,C001386,P00031,2024-03-05,1,0.0
O2024002903,C002728,P00158,2024-03-05,1,0.0
O2024002904,C001319,P00051,2024-03-05,1,0.0
O2024002905,C001429,P00040,2024-03-05,1,0.05
O2024002906,C001343,P00101,2024-03-05,2,0.0
O2024002907,C000178,P00193,2024-03-05,2,0.0
O2024002908,C002054,P00125,2024-03-05,1,0.15
O2024002909,C002124,P00135,2024-03-05,1,0.03
O2024002910,C002912,P00192,2024-03-05,2,0.0
O2024002911,C002098,P00124,2024-03-05,1,0.0
O2024002912,C001063,P00006,2024-03-05,1,0.0
O2024002913,C001766,P00139,2024-03-05,2,0.05
O2024002914,C000590,P00054,2024-03-05,1,0.0
O2024002915,C002813,P00128,2024-03-05,1,0.05
O2024002916,C000938,P00056,2024-03-05,1,0.0
O2024002917,C001154,P00120,2024-03-05,1,0.0
O2024002918,C002513,P00151,2024-03-05,2,0.05
O2024002919,C000812,P00162,2024-03-05,3,0.1
O2024002920,C002295,P00096,2024-03-05,2,0.0
O2024002921,C001838,P00027,2024-03-05,1,0.03
O2024002922,C002581,P00146,2024-03-05,1,0.05
O2024002923,C000109,P00175,2024-03-05,2,0.1
O2024002924,C002627,P00070,2024-03-05,1,0.0
O2024002925,C000146,P00016,2024-03-05,1,0.0
O2024002926,C000550,P00147,2024-03-05,2,0.0
O2024002927,C001750,P00059,2024-03-05,3,0.0
O2024002928,C000474,P00005,2024-03-05,1,0.0
O2024002929,C000566,P00082,2024-03-05,1,0.0
O2024002930,C000227,P00005,2024-03-05,2,0.15
O2024002931,C000634,P00037,2024-03-05,1,0.03
O2024002932,C001544,P00065,2024-03-05,1,0.0
O2024002933,C002031,P00116,2024-03-05,1,0.15
O2024002934,C001630,P00050,2024-03-05,2,0.0
O2024002935,C002289,P00180,2024-03-05,3,0.05
O2024002936,C000319,P00140,2024-03-05,1,0.1
O2024002937,C001533,P00025,2024-03-05,1,0.0
O2024002938,C001916,P00169,2024-03-05,1,0.1
O2024002939,C000921,P00103,2024-03-05,3,0.05
O2024002940,C000355,P00171,2024-03-05,2,0.0
O2024002941,C002779,P00174,2024-03-05,2,0.0
O2024002942,C002394,P00152,2024-03-05,1,0.05
O2024002943,C001872,P00056,2024-03-05,1,0.0
O2024002944,C000070,P00006,2024-03-05,1,0.0
O2024002945,C002176,P00185,2024-03-05,1,0.0
O2024002946,C002632,P00078,2024-03-06,2,0.0
O2024002947,C001991,P00197,2024-03-06,1,0.05
O2024002948,C000457,P00055,2024-03-06,1,0.0
O2024002949,C001217,P00070,2024-03-06,1,0.0
O2024002950,C002712,P00043,2024-03-06,2,0.0
O2024002951,C002542,P00100,2024-03-06,1,0.0
O2024002952,C002559,P00045,2024-03-06,1,0.0
O2024002953,C002126,P00111,2024-03-06,1,0.0
O2024002954,C000791,P00058,2024-03-06,1,0.0
O2024002955,C000666,P00092,2024-03-06,1,0.0
O2024002956,C002037,P00015,2024-03-06,1,0.0
O2024002957,C000022,P00169,2024-03-06,1,0.05
O2024002958,C001375,P00186,2024-03-06,1,0.0
O2024002959,C001148,P00049,2024-03-06,1,0.05
O2024002960,C002599,P00195,2024-03-06,1,0.0
O2024002961,C002649,P00019,2024-03-06,1,0.0
O2024002962,C000303,P00121,2024-03-06,1,0.1
O2024002963,C001470,P00142,2024-03-06,1,0.0
O2024002964,C001050,P00032,2024-03-06,1,0.0
O2024002965,C002470,P00176,2024-03-06,1,0.0
O2024002966,C002184,P00167,2024-03-06,3,0.1
O2024002967,C001251,P00138,2024-03-06,1,0.0
O2024002968,C000932,P00051,2024-03-06,2,0.0
O2024002969,C001275,P00116,2024-03-06,1,0.0
O2024002970,C001720,P00195,2024-03-06,2,0.05
O2024002971,C002971,P00117,2024-03-06,1,0.0
O2024002972,C000376,P00098,2024-03-06,2,0.0
O2024002973,C002467,P00020,2024-03-06,2,0.05
O2024002974,C000541,P00135,2024-03-06,1,0.0
O2024002975,C001004,P00165,2024-03-06,2,0.15
O2024002976,C000865,P00012,2024-03-06,1,0.05
O2024002977,C000921,P00091,2024-03-06,1,0.0
O2024002978,C000270,P00194,2024-03-06,1,0.0
O2024002979,C001287,P00191,2024-03-06,1,0.05
O2024002980,C002124,P00092,2024-03-06,1,0.03
O2024002981,C002925,P00034,2024-03-06,1,0.05
O2024002982,C002246,P00164,2024-03-06,1,0.0
O2024002983,C002190,P00113,2024-03-06,1,0.1
O2024002984,C001753,P00097,2024-03-06,1,0.0
O2024002985,C002095,P00152,2024-03-06,3,0.0
O2024002986,C000489,P00003,2024-03-06,1,0.0
O2024002987,C002852,P00058,2024-03-06,1,0.05
O2024002988,C001823,P00070,2024-03-06,2,0.1
O2024002989,C002253,P00082,2024-03-06,2,0.05
O2024002990,C002670,P00098,2024-03-06,2,0.0
O2024002991,C000869,P00111,2024-03-06,1,0.2
O2024002992,C002465,P00095,2024-03-06,2,0.15
O2024002993,C001266,P00036,2024-03-06,1,0.0
O2024002994,C001560,P00101,2024-03-06,1,0.05
O2024002995,C001305,P00098,2024-03-06,2,0.1
O2024002996,C001222,P00158,2024-03-06,2,0.05
O2024002997,C002215,P00086,2024-03-06,1,0.0
O2024002998,C000645,P00107,2024-03-06,1,0.15
O2024002999,C002022,P00196,2024-03-06,2,0.05
O2024003000,C002857,P00138,2024-03-06,1,0.0
O2024003001,C000448,P00098,2024-03-06,2,0.1
O2024003002,C001148,P00189,2024-03-06,2,0.15
O2024003003,C002794,P00075,2024-03-06,1,0.0
O2024003004,C002864,P00008,2024-03-07,3,0.1
O2024003005,C000872,P00138,2024-03-07,1,0.1
O2024003006,C001892,P00191,2024-03-07,1,0.03
O2024003007,C000105,P00179,2024-03-07,2,0.0
O2024003008,C002943,P00188,2024-03-07,1,0.0
O2024003009,C001387,P00119,2024-03-07,1,0.05
O2024003010,C001610,P00173,2024-03-07,1,0.0
O2024003011,C002627,P00018,2024-03-07,1,0.0
O2024003012,C001440,P00079,2024-03-07,2,0.03
O2024003013,C001774,P00001,2024-03-07,1,0.0
O2024003014,C001394,P00065,2024-03-07,1,0.0
O2024003015,C000207,P00001,2024-03-07,1,0.1
O2024003016,C001280,P00049,2024-03-07,1,0.05
O2024003017,C000865,P00192,2024-03-07,4,0.1
O2024003018,C000826,P00039,2024-03-07,1,0.2
O2024003019,C002613,P00194,2024-03-07,1,0.05
O2024003020,C000768,P00068,2024-03-07,1,0.1
O2024003021,C000025,P00001,2024-03-07,1,0.0
O2024003022,C001427,P00092,2024-03-07,2,0.0
O2024003023,C002077,P00141,2024-03-07,2,0.0
O2024003024,C001600,P00139,2024-03-07,1,0.0
O2024003025,C000212,P00066,2024-03-07,1,0.0
O2024003026,C002290,P00189,2024-03-07,3,0.03
O2024003027,C002102,P00056,2024-03-07,1,0.1
O2024003028,C002357,P00191,2024-03-07,1,0.0
O2024003029,C002392,P00138,2024-03-07,2,0.05
O2024003030,C002581,P00189,2024-03-07,2,0.1
O2024003031,C001547,P00100,2024-03-07,1,0.0
O2024003032,C000997,P00051,2024-03-07,1,0.0
O2024003033,C002396,P00177,2024-03-07,2,0.0
O2024003034,C002142,P00179,2024-03-07,3,0.05
O2024003035,C002953,P00036,2024-03-07,1,0.0
O2024003036,C002448,P00061,2024-03-07,1,0.05
O2024003037,C000954,P00102,2024-03-07,2,0.0
O2024003038,C000817,P00144,2024-03-07,2,0.0
O2024003039,C002267,P00046,2024-03-07,1,0.0
O2024003040,C002118,P00091,2024-03-07,3,0.0
O2024003041,C002206,P00158,2024-03-07,2,0.0
O2024003042,C002858,P00018,2024-03-07,1,0.0
O2024003043,C002379,P00194,2024-03-07,1,0.15
O2024003044,C001826,P00194,2024-03-07,1,0.0
O2024003045,C001411,P00177,2024-03-07,1,0.0
O2024003046,C002047,P00065,2024-03-07,3,0.05
O2024003047,C002668,P00007,2024-03-07,1,0.0
O2024003048,C002973,P00196,2024-03-07,4,0.1
O2024003049,C001871,P00003,2024-03-08,1,0.03
O2024003050,C001648,P00186,2024-03-08,2,0.0
O2024003051,C002120,P00021,2024-03-08,1,0.0
O2024003052,C002108,P00025,2024-03-08,1,0.0
O2024003053,C001612,P00049,2024-03-08,1,0.1
O2024003054,C002342,P00186,2024-03-08,1,0.05
O2024003055,C002126,P00128,2024-03-08,1,0.0
O2024003056,C001715,P00018,2024-03-08,1,0.05
O2024003057,C000225,P00198,2024-03-08,1,0.1
O2024003058,C002548,P00175,2024-03-08,1,0.0
O2024003059,C000485,P00010,2024-03-08,1,0.0
O2024003060,C001568,P00039,2024-03-08,2,0.05
O2024003061,C001688,P00081,2024-03-08,1,0.0
O2024003062,C001174,P00164,2024-03-08,4,0.0
O2024003063,C001338,P00124,2024-03-08,1,0.03
O2024003064,C002068,P00178,2024-03-08,1,0.0
O2024003065,C002259,P00181,2024-03-08,1,0.1
O2024003066,C002352,P00037,2024-03-08,1,0.0
O2024003067,C000881,P00142,2024-03-08,2,0.05
O2024003068,C002128,P00036,2024-03-08,1,0.05
O2024003069,C002028,P00124,2024-03-08,1,0.15
O2024003070,C000225,P00014,2024-03-08,2,0.05
O2024003071,C002204,P00052,2024-03-08,1,0.0
O2024003072,C000466,P00197,2024-03-08,1,0.0
O2024003073,C002664,P00140,2024-03-08,3,0.0
O2024003074,C001680,P00107,2024-03-08,1,0.0
O2024003075,C001991,P00109,2024-03-08,3,0.05
O2024003076,C001824,P00114,2024-03-08,1,0.0
O2024003077,C001603,P00163,2024-03-08,1,0.15
O2024003078,C002028,P00020,2024-03-08,2,0.0
O2024003079,C001893,P00092,2024-03-08,1,0.0
O2024003080,C001747,P00138,2024-03-08,1,0.05
O2024003081,C000370,P00151,2024-03-08,1,0.1
O2024003082,C001433,P00192,2024-03-08,3,0.1
O2024003083,C002970,P00135,2024-03-08,1,0.1
O2024003084,C000100,P00096,2024-03-08,2,0.0
O2024003085,C001590,P00199,2024-03-08,3,0.0
O2024003086,C002656,P00082,2024-03-08,1,0.03
O2024003087,C000772,P00049,2024-03-09,1,0.1
O2024003088,C000103,P00041,2024-03-09,1,0.0
O2024003089,C002295,P00067,2024-03-09,1,0.1
O2024003090,C000700,P00173,2024-03-09,1,0.1
O2024003091,C001727,P00180,2024-03-09,2,0.05
O2024003092,C000822,P00187,2024-03-09,1,0.05
O2024003093,C000680,P00142,2024-03-09,3,0.0
O2024003094,C002563,P00042,2024-03-09,2,0.0
O2024003095,C000271,P00115,2024-03-09,1,0.05
O2024003096,C001784,P00092,2024-03-09,1,0.0
O2024003097,C002399,P00028,2024-03-09,1,0.1
O2024003098,C000476,P00174,2024-03-09,1,0.2
O2024003099,C000656,P00031,2024-03-09,1,0.0
O2024003100,C001194,P00198,2024-03-09,1,0.0
O2024003101,C001637,P00164,2024-03-09,1,0.0
O2024003102,C000070,P00106,2024-03-09,2,0.0
O2024003103,C002346,P00132,2024-03-09,1,0.05
O2024003104,C001833,P00065,2024-03-09,1,0.15
O2024003105,C001797,P00151,2024-03-09,1,0.0
O2024003106,C000613,P00029,2024-03-09,1,0.03
O2024003107,C001396,P00001,2024-03-09,3,0.05
O2024003108,C000962,P00001,2024-03-09,2,0.1
O2024003109,C000779,P00077,2024-03-09,1,0.0
O2024003110,C001482,P00137,2024-03-09,1,0.0
O2024003111,C001998,P00001,2024-03-09,1,0.0
O2024003112,C001443,P00056,2024-03-09,1,0.05
O2024003113,C001935,P00196,2024-03-09,2,0.0
O2024003114,C000217,P00078,2024-03-09,1,0.0
O2024003115,C000315,P00095,2024-03-09,2,0.05
O2024003116,C002831,P00191,2024-03-09,1,0.0
